name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2018-10-09T22:00:00,22.7,22.7,19.3,80.9,0,0,,0,0,19.8,6.9,242,1023.6,74,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-09T23:00:00,22.7,22.7,20,84.38,0,0,,0,0,18,7.6,235,1023.4,93.1,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T00:00:00,22.7,22.7,20.2,85.69,0,0,,0,0,16.2,9.9,245,1023.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T01:00:00,22.5,22.5,20.2,86.98,0,0,,0,0,15.1,10.1,213,1022.8,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T02:00:00,22.1,22.1,20,88.1,0,0,,0,0,14.8,9.4,213,1022.2,30.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T03:00:00,21.6,21.6,20,90.64,0,0,,0,0,14.4,6.9,252,1021.7,31.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T04:00:00,21.6,21.6,20,90.64,0,0,,0,0,11.9,5.4,220,1021.2,55.1,15.6,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T05:00:00,21.2,21.2,19.5,90.27,0,0,,0,0,11.5,6.2,239,1021,69.1,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T06:00:00,21.5,21.5,19.6,89.1,0,0,,0,0,11.2,8.6,236,1021,76.5,13.7,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T07:00:00,21.7,21.7,19.8,89.12,0,0,,0,0,10.1,5,259,1021,93.1,15,5,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T08:00:00,22.2,22.2,20.1,88.11,0,0,,0,0,9.4,4.1,252,1021,95.2,11.4,59,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T09:00:00,22.5,22.5,20.2,86.98,0,0,,0,0,15.5,5,264,1020.9,95.2,12.2,270,1,3,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T10:00:00,22.9,22.9,20.1,84.58,0,0,,0,0,22,6.2,252,1021,95.8,11,280,1,3,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T11:00:00,23.5,23.5,20.4,82.44,0,0,,0,0,22,11.8,200,1020.2,76.1,11,261,0.9,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T12:00:00,23.7,23.7,20.6,82.46,0,0,,0,0,22,11,227,1019.4,76.1,12.6,377,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T13:00:00,24.2,24.2,20.5,79.75,0,0,,0,0,23,9.5,211,1018.8,95.2,13.3,267,1,3,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T14:00:00,26,26,20.6,72.22,0,0,,0,0,21.6,14.3,211,1017.5,41.3,15.4,378,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T15:00:00,26.3,26.3,19.7,66.97,0,0,,0,0,27.4,12.8,160,1016.5,38.3,14.5,324,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T16:00:00,24.5,24.5,21.3,82.05,0,0,,0,0,24.1,19.4,160,1016.2,88.9,13.7,246,0.9,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T17:00:00,24.9,24.9,21.3,80.12,0,0,,0,0,17.3,14.8,171,1015.4,38.3,16,174,0.6,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T18:00:00,23.7,23.7,21.3,86.33,0,0,,0,0,17.3,10.6,128,1015.2,40.4,16,38,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T19:00:00,22.9,22.9,21.4,90.78,0,0,,0,0,18.4,13.1,171,1014.6,59.6,16,3.5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T20:00:00,22.9,22.9,21.4,90.78,0,0,,0,0,19.4,12.1,131,1014.5,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T21:00:00,23.3,23.3,21.1,87.43,0,0,,0,0,19.4,14.1,183,1014.2,28.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T22:00:00,23.1,23.1,20.9,87.53,0,0,,0,0,19.4,12.6,183,1014,38.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-10T23:00:00,22.8,22.8,20.9,88.54,0,0,,0,0,19.8,11.9,186,1013.9,38.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T00:00:00,22.8,22.8,20.9,88.54,0,0,,0,0,19.4,10.8,197,1013.3,65.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T01:00:00,22.8,22.8,20.9,88.54,0,0,,0,0,19.1,13,211,1013,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T02:00:00,22.7,22.7,20.9,89.8,0,0,,0,0,18.7,10,195,1012.2,60.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,74486094789,KNYC,72503014732"
new york,2018-10-11T03:00:00,22.6,22.6,20.9,89.7,0,0,,0,0,19.8,7.7,227,1011.3,57.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T04:00:00,22.6,22.6,20.9,89.7,0,0,,0,0,21.2,6.8,229,1010.6,74.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T05:00:00,22.6,22.6,21.3,91.95,0,0,,0,0,22.7,7.6,232,1010.2,100,13.5,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T06:00:00,22.8,22.8,21,89.59,0,0,,0,0,23,12.7,211,1009.8,100,13.5,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T07:00:00,22.8,22.8,20.9,88.54,0,0,,0,0,22,8.3,237,1009.3,95.8,13.9,5,0,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T08:00:00,23.1,23.1,21.4,89.73,0,0,,0,0,23,8.3,232,1009.1,100,13.9,18,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T09:00:00,23.3,23.3,21.4,88.58,0,0,,0,0,25.6,14.1,180,1008.8,100,14.5,68,0.2,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T10:00:00,24,24,22,88.88,0,0,,0,0,30.2,10.9,128,1007.8,97.9,16,144,0.5,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T11:00:00,24.1,24.1,21.8,87.2,0,0,,0,0,48.1,17,173,1006.8,97.9,15.4,102,0.4,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T12:00:00,22.1,22.1,20.7,92.11,3.367,100,rain,0,0,52,13.9,173,1005.9,100,5.4,45,0.2,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T13:00:00,22.8,22.8,21.5,92.16,0.826,100,rain,0,0,36.9,17.2,173,1004.6,100,12,112,0.4,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T14:00:00,24,24,22.9,93.55,0.057,100,rain,0,0,44.5,26.2,197,1003.2,100,13.7,183,0.7,2,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T15:00:00,25,25,23.2,89.81,0,0,,0,0,39.5,18.8,204,1002.6,100,15.4,83,0.3,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T16:00:00,23.3,23.3,20.7,85.61,0.054,100,rain,0,0,39.6,14.8,268,1002.7,99.2,15.4,38,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T17:00:00,22.5,22.5,21.1,91.98,1.612,100,rain,0,0,32.4,14.1,289,1003.1,100,7.7,17,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T18:00:00,21.9,21.9,20.9,93.67,6.894,100,rain,0,0,21.6,4.7,334,1003,100,9.2,9,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T19:00:00,21.7,21.7,20.6,93.26,0.473,100,rain,0,0,18.4,2.1,42,1002.8,100,15.4,1.2,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T20:00:00,21.9,21.9,20.7,93.31,4.454,100,rain,0,0,22.7,6.9,128,1002.3,94,11.8,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T21:00:00,21.6,21.6,20.5,93.26,1.475,100,rain,0,0,18,5.8,292,1001.7,90.2,12.9,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T22:00:00,21.6,21.6,20.7,94.88,0,0,,0,0,14.8,5.4,231,1002.2,97.4,15.2,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-11T23:00:00,21.6,21.6,20.5,93.26,0,0,,0,0,10.8,6.2,306,1001.2,94,14.1,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T00:00:00,21.6,21.6,20.5,93.26,0,0,,0,0,7.2,1.8,33,999.9,100,14.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T01:00:00,21.3,21.3,19.9,91.76,0.617,100,rain,0,0,6.8,13.2,349,999.5,100,14.1,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,72503014732"
new york,2018-10-12T02:00:00,20.4,20.4,17.2,81.83,0.629,100,rain,0,0,18,12.6,353,999.2,100,14.6,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,72503014732"
new york,2018-10-12T03:00:00,19.5,19.5,17.7,89.58,1.72,100,rain,0,0,35.3,19.1,343,998.7,100,13.4,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,72503014732"
new york,2018-10-12T04:00:00,18.9,18.9,17.3,90.61,3.843,100,rain,0,0,41.4,18.5,5,998.6,94,6.9,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,72503014732"
new york,2018-10-12T05:00:00,17.4,17.4,15.7,89.42,5.93,100,rain,0,0,52.6,26.1,8,997.9,94,6.7,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,72503014732"
new york,2018-10-12T06:00:00,16.1,16.1,14,87.62,2.02,100,rain,0,0,52.8,26.2,350,998.3,94,15,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T07:00:00,15.9,15.9,12.5,80.27,0,0,,0,0,49.6,23.5,342,999,99.2,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T08:00:00,15.5,15.5,10,69.71,0,0,,0,0,53.6,36,337,1000.3,93.1,16,23,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T09:00:00,15.2,15.2,8.2,62.93,0,0,,0,0,54,36,313,1001.7,93.1,16,81,0.3,1,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T10:00:00,15.5,15.5,7.2,57.93,0,0,,0,0,50.7,29.2,306,1002.5,72.3,16,247,0.9,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T11:00:00,15.7,15.7,7,56.26,0,0,,0,0,52.4,31.9,304,1003.6,93.1,16,240,0.9,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T12:00:00,15.8,15.8,6.6,54.25,0,0,,0,0,54.3,27.9,331,1004.2,64.9,16,595,2.1,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T13:00:00,15.9,15.9,5.8,51,0,0,,0,0,45.6,29.6,297,1004.4,21.1,16,647,2.3,6,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T14:00:00,16.1,16.1,4.5,46.19,0,0,,0,0,48.4,28.1,315,1004.2,16.8,16,595,2.1,6,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T15:00:00,16.1,16.1,3.9,44.32,0,0,,0,0,45.8,25.6,306,1004.5,16.8,16,503,1.8,5,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T16:00:00,16.3,16.3,4.2,44.42,0,0,,0,0,45.8,17.5,327,1004.9,16.8,16,368,1.3,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T17:00:00,15.7,15.7,4.4,46.79,0,0,,0,0,43.7,22.7,313,1005.4,16.8,16,200,0.7,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T18:00:00,14.7,14.7,3.8,47.88,0,0,,0,0,45.9,25.7,317,1006.1,16.8,16,39,0.1,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T19:00:00,13.9,13.9,3.3,48.73,0,0,,0,0,46.4,14.9,335,1006.9,26.5,16,5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,F1417,KNYC,72503014732"
new york,2018-10-12T20:00:00,13.3,13.3,3,49.9,0,0,,0,0,25.9,21.1,327,1007.6,21.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T21:00:00,12.5,12.5,3.6,54.75,0,0,,0,0,23.8,13.9,333,1008.3,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T22:00:00,12.3,12.3,3.6,55.52,0,0,,0,0,22,17.8,340,1008.2,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-12T23:00:00,11.9,11.9,3.1,54.92,0,0,,0,0,22,15.3,319,1009,47.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T00:00:00,11.4,11.4,3.1,56.79,0,0,,0,0,21.2,8.3,344,1008.6,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T01:00:00,11.6,11.6,2.7,54.26,0,0,,0,0,21.2,8.8,337,1009.3,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T02:00:00,11.4,11.4,2.8,55.33,0,0,,0,0,21.6,16.5,336,1009,59.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T03:00:00,11.5,11.5,3.1,56.43,0,0,,0,0,23,11.8,333,1008.8,61.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T04:00:00,11.3,11.3,3.4,58.41,0,0,,0,0,20.9,11.9,325,1008.1,80.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T05:00:00,11.1,11.1,3.8,60.66,0,0,,0,0,19.1,6.5,360,1008.5,95.8,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T06:00:00,11.6,11.6,3,55.38,0,0,,0,0,17.6,13.8,294,1009.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T07:00:00,10.9,10.9,4.3,64.07,0.172,100,rain,0,0,20.5,9,296,1009.6,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T08:00:00,9.6,7.1,5.8,77.62,0.577,100,rain,0,0,18.4,17.8,290,1010.9,100,15.2,6,0,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T09:00:00,9.1,6.6,6.1,81.99,0.653,100,rain,0,0,19.4,16.6,296,1011.4,100,13.1,31,0.1,0,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T10:00:00,9,6,6.2,82.75,0.317,100,rain,0,0,24.1,20.7,283,1011.7,100,14.1,107,0.4,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T11:00:00,9.4,6.7,6.1,79.89,0.147,100,rain,0,0,30.6,18.9,267,1011.9,94.9,16,125,0.5,1,,"Rain, Overcast",rain,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T12:00:00,10.4,10.4,5.9,74.03,0,0,,0,0,31.7,15.3,277,1012.2,97.9,16,181,0.7,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T13:00:00,11.6,11.6,6.6,71.26,0,0,,0,0,35.3,21.1,287,1012.2,93.1,16,157,0.6,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T14:00:00,12.4,12.4,6.1,65.59,0,0,,0,0,33.5,22.3,301,1011.8,93.1,16,214,0.8,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T15:00:00,13.2,13.2,5.2,58.47,0,0,,0,0,36,18.4,317,1011.8,54.9,16,475,1.7,5,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T16:00:00,13.3,13.3,5.4,58.74,0,0,,0,0,36,20.7,300,1012.5,93.1,16,192,0.7,2,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T17:00:00,13.8,13.8,4.3,52.71,0,0,,0,0,29.5,20.1,286,1013.2,88.9,16,91,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T18:00:00,13.5,13.5,4.3,53.6,0,0,,0,0,35.3,21.1,304,1013.9,41.3,16,42,0.2,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T19:00:00,13,13,4.1,54.78,0,0,,0,0,23.8,17.2,324,1014.8,41.3,16,5,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T20:00:00,12.5,12.5,4.1,56.71,0,0,,0,0,19.1,22.3,324,1016.2,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T21:00:00,12,12,4.4,59.56,0,0,,0,0,19.4,16.6,320,1017.7,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T22:00:00,11.1,11.1,4.2,62.49,0,0,,0,0,18.7,8.8,343,1018.3,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-13T23:00:00,10.9,10.9,4.1,62.75,0,0,,0,0,18.4,9.4,320,1018.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T00:00:00,10.9,10.9,4.1,62.86,0,0,,0,0,18.4,10,309,1019.3,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T01:00:00,10.7,10.7,4.5,65.59,0,0,,0,0,19.4,12.4,294,1020.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T02:00:00,10.2,10.2,4.5,68.11,0,0,,0,0,19.8,12.4,306,1020.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T03:00:00,10.1,10.1,4.1,66.4,0,0,,0,0,17.6,13.6,303,1021.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T04:00:00,9.6,7.6,4.3,69.32,0,0,,0,0,17.6,14.3,299,1021.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T05:00:00,9.7,9.7,4.3,69.03,0,0,,0,0,16.9,2.3,343,1021.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T06:00:00,10.1,10.1,4.1,66.33,0,0,,0,0,16.6,10.6,301,1022.2,47.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T07:00:00,9.9,8.9,4.4,68.44,0,0,,0,0,16.2,8.1,331,1022.5,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T08:00:00,10.2,10.2,4.4,67.17,0,0,,0,0,15.1,5.2,280,1022.7,54.9,16,37,0.1,0,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T09:00:00,11.2,11.2,4.6,64.14,0,0,,0,0,14,0,0,1023.3,47.7,16,185,0.7,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T10:00:00,11.8,11.8,4.9,62.55,0,0,,0,0,15.1,5.2,320,1024.1,54.9,16,202,0.7,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T11:00:00,12.8,12.8,5.6,61.45,0,0,,0,0,16.9,9.4,298,1024.7,47.7,16,427,1.5,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T12:00:00,14,14,4.5,52.93,0,0,,0,0,21.2,7.2,264,1024.6,47.7,16,346,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T13:00:00,14.1,14.1,4.2,51.1,0,0,,0,0,25.6,14.2,242,1024.5,47.7,16,232,0.8,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T14:00:00,14.3,14.3,4.2,50.56,0,0,,0,0,26.3,17.1,237,1023.6,47.7,16,242,0.9,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T15:00:00,14.6,14.6,4.4,50.36,0,0,,0,0,22.7,14.9,230,1023.3,49.8,16,225,0.8,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T16:00:00,14.3,14.3,4.6,52.05,0,0,,0,0,22,15.9,226,1023.2,71.4,16,122,0.4,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T17:00:00,14.1,14.1,4.4,51.96,0,0,,0,0,19.4,16.5,226,1022.9,66.6,16,58,0.2,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T18:00:00,13.6,13.6,4.8,55.2,0,0,,0,0,19.1,16.5,216,1022.8,93.1,16,17,0.1,0,,Overcast,cloudy,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-10-14T19:00:00,13.6,13.6,5.3,57.2,0,0,,0,0,19.1,14.6,226,1022.9,74,16,1.5,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
